order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2023-05-24,2023,Q2,5,May,North America,Canada,Office Supplies,Pens,Consumer,1,252,252.0,139.35,112.65,0.447
2023-03-17,2023,Q1,3,March,North America,Canada,Furniture,Chairs,Home Office,3,215,645.0,381.95,263.05,0.4078
2024-07-09,2024,Q3,7,July,Latin America,Brazil,Electronics,Accessories,Consumer,2,870,1740.0,1010.87,729.13,0.419
2024-02-09,2024,Q1,2,February,Europe,Italy,Electronics,Accessories,Consumer,3,221,663.0,387.81,275.19,0.4151
2022-09-20,2022,Q3,9,September,North America,Canada,Office Supplies,Pens,Consumer,5,128,640.0,506.21,133.79,0.2091
2023-09-29,2023,Q3,9,September,North America,USA,Office Supplies,Pens,Consumer,1,562,562.0,287.48,274.52,0.4885
2023-04-04,2023,Q2,4,April,Europe,Italy,Electronics,Accessories,Consumer,2,757,1514.0,982.67,531.33,0.3509
2024-09-25,2024,Q3,9,September,North America,Canada,Electronics,Phones,Consumer,3,60,180.0,123.98,56.02,0.3112
2023-12-01,2023,Q4,12,December,North America,Canada,Clothing,Jackets,Corporate,1,83,83.0,57.95,25.05,0.3018
2022-10-29,2022,Q4,10,October,Asia Pacific,Japan,Clothing,Shirts,Consumer,3,762,2286.0,1660.47,625.53,0.2736
2023-07-08,2023,Q3,7,July,Europe,Albania,Furniture,Desks,Corporate,2,909,1818.0,1324.03,493.97,0.2717
2022-10-15,2022,Q4,10,October,North America,Canada,Furniture,Tables,Home Office,1,701,701.0,551.44,149.56,0.2133
2023-09-13,2023,Q3,9,September,North America,USA,Clothing,Shirts,Consumer,2,831,1662.0,1207.78,454.22,0.2733
2024-10-02,2024,Q4,10,October,Latin America,Brazil,Electronics,Accessories,Consumer,5,434,2170.0,1621.22,548.78,0.2529
2022-02-05,2022,Q1,2,February,Latin America,Brazil,Office Supplies,Paper,Corporate,5,391,1955.0,1289.7,665.3,0.3403
2024-01-14,2024,Q1,1,January,Latin America,Brazil,Furniture,Desks,Consumer,4,670,2680.0,1868.77,811.23,0.3027
2022-12-19,2022,Q4,12,December,North America,USA,Electronics,Accessories,Corporate,1,823,823.0,529.55,293.45,0.3566
2022-03-14,2022,Q1,3,March,North America,USA,Office Supplies,Paper,Corporate,5,383,1915.0,1116.3,798.7,0.4171
2023-10-10,2023,Q4,10,October,Latin America,Mexico,Office Supplies,Pens,Consumer,4,255,1020.0,605.9,414.1,0.406
2024-12-29,2024,Q4,12,December,Asia Pacific,Japan,Electronics,Accessories,Home Office,1,819,819.0,498.08,320.92,0.3918
2023-03-01,2023,Q1,3,March,Asia Pacific,Japan,Electronics,Accessories,Home Office,2,490,980.0,590.15,389.85,0.3978
2024-09-25,2024,Q3,9,September,Asia Pacific,Japan,Furniture,Desks,Home Office,3,891,2673.0,1764.04,908.96,0.3401
2023-12-09,2023,Q4,12,December,Asia Pacific,Japan,Clothing,Jackets,Corporate,3,519,1557.0,894.17,662.83,0.4257
2023-07-15,2023,Q3,7,July,Europe,Germany,Electronics,Accessories,Corporate,2,442,884.0,579.01,304.99,0.345
2024-04-07,2024,Q2,4,April,Latin America,Mexico,Clothing,Shirts,Consumer,5,598,2990.0,2316.87,673.13,0.2251
2024-08-13,2024,Q3,8,August,North America,USA,Furniture,Tables,Corporate,3,207,621.0,386.13,234.87,0.3782
2023-06-01,2023,Q2,6,June,Latin America,Mexico,Clothing,Jackets,Home Office,2,879,1758.0,996.42,761.58,0.4332
2023-03-04,2023,Q1,3,March,Asia Pacific,Japan,Clothing,Shirts,Consumer,4,812,3248.0,1961.98,1286.02,0.3959
2022-06-09,2022,Q2,6,June,North America,Canada,Office Supplies,Binders,Home Office,4,559,2236.0,1706.22,529.78,0.2369
2022-05-29,2022,Q2,5,May,Europe,France,Furniture,Chairs,Consumer,2,422,844.0,660.44,183.56,0.2175
2024-02-15,2024,Q1,2,February,Latin America,Mexico,Electronics,Laptops,Home Office,1,513,513.0,392.96,120.04,0.234
2022-03-08,2022,Q1,3,March,North America,Canada,Clothing,Shoes,Consumer,5,742,3710.0,2174.82,1535.18,0.4138
2024-10-10,2024,Q4,10,October,North America,Canada,Furniture,Tables,Home Office,5,253,1265.0,779.69,485.31,0.3836
2023-01-16,2023,Q1,1,January,Asia Pacific,China,Office Supplies,Paper,Corporate,2,511,1022.0,809.91,212.09,0.2075
2022-02-27,2022,Q1,2,February,Asia Pacific,Japan,Office Supplies,Binders,Home Office,3,944,2832.0,1691.14,1140.86,0.4028
2022-12-08,2022,Q4,12,December,Latin America,Brazil,Clothing,Jackets,Consumer,5,965,4825.0,2612.05,2212.95,0.4586
2023-12-28,2023,Q4,12,December,Europe,Albania,Clothing,Jackets,Home Office,5,550,2750.0,1607.73,1142.27,0.4154
2024-02-09,2024,Q1,2,February,North America,USA,Electronics,Laptops,Corporate,4,331,1324.0,1044.89,279.11,0.2108
2023-09-06,2023,Q3,9,September,Asia Pacific,Australia,Furniture,Tables,Consumer,4,933,3732.0,2331.61,1400.39,0.3752
2022-12-20,2022,Q4,12,December,Latin America,Mexico,Electronics,Accessories,Corporate,4,960,3840.0,2995.83,844.17,0.2198
2022-04-26,2022,Q2,4,April,Asia Pacific,Australia,Electronics,Phones,Home Office,5,132,660.0,350.61,309.39,0.4688
2023-10-24,2023,Q4,10,October,Latin America,Mexico,Office Supplies,Paper,Consumer,5,520,2600.0,1897.52,702.48,0.2702
2023-03-29,2023,Q1,3,March,Asia Pacific,Japan,Furniture,Desks,Home Office,5,363,1815.0,958.33,856.67,0.472
2022-10-14,2022,Q4,10,October,Europe,Albania,Electronics,Phones,Consumer,3,377,1131.0,632.51,498.49,0.4408
2024-10-13,2024,Q4,10,October,North America,USA,Office Supplies,Paper,Corporate,3,145,435.0,297.9,137.1,0.3152
2022-11-07,2022,Q4,11,November,Asia Pacific,Australia,Clothing,Shoes,Corporate,3,739,2217.0,1397.47,819.53,0.3697
2022-07-27,2022,Q3,7,July,North America,USA,Electronics,Phones,Corporate,1,101,101.0,70.7,30.3,0.3
2023-09-10,2023,Q3,9,September,Latin America,Brazil,Clothing,Jackets,Home Office,5,271,1355.0,1073.19,281.81,0.208
2023-03-22,2023,Q1,3,March,Europe,France,Furniture,Chairs,Consumer,5,572,2860.0,1475.23,1384.77,0.4842
2023-11-01,2023,Q4,11,November,North America,Canada,Electronics,Laptops,Corporate,2,401,802.0,447.11,354.89,0.4425
2023-09-25,2023,Q3,9,September,Asia Pacific,Australia,Clothing,Jackets,Home Office,2,800,1600.0,1107.31,492.69,0.3079
2022-02-24,2022,Q1,2,February,North America,USA,Clothing,Jackets,Home Office,1,983,983.0,755.89,227.11,0.231
2024-06-30,2024,Q2,6,June,North America,Canada,Furniture,Desks,Consumer,2,736,1472.0,1088.24,383.76,0.2607
2024-11-01,2024,Q4,11,November,Latin America,Brazil,Office Supplies,Binders,Corporate,3,118,354.0,226.44,127.56,0.3603
2023-10-19,2023,Q4,10,October,Europe,Germany,Office Supplies,Pens,Home Office,1,471,471.0,340.84,130.16,0.2764
2024-09-06,2024,Q3,9,September,Europe,Albania,Electronics,Laptops,Corporate,1,614,614.0,345.33,268.67,0.4376
2023-05-30,2023,Q2,5,May,North America,Canada,Clothing,Shoes,Consumer,1,43,43.0,21.68,21.32,0.4959
2022-08-25,2022,Q3,8,August,North America,USA,Office Supplies,Paper,Corporate,4,436,1744.0,1170.23,573.77,0.329
2022-12-14,2022,Q4,12,December,Latin America,Mexico,Electronics,Accessories,Corporate,2,372,744.0,553.52,190.48,0.256
2023-09-19,2023,Q3,9,September,North America,USA,Clothing,Shirts,Home Office,5,92,460.0,289.82,170.18,0.37
2023-09-22,2023,Q3,9,September,Latin America,Brazil,Electronics,Phones,Home Office,4,714,2856.0,1915.73,940.27,0.3292
2022-12-30,2022,Q4,12,December,Europe,France,Furniture,Tables,Consumer,3,534,1602.0,1003.9,598.1,0.3733
2022-11-17,2022,Q4,11,November,Europe,Germany,Electronics,Phones,Consumer,4,790,3160.0,2067.31,1092.69,0.3458
2022-10-13,2022,Q4,10,October,Latin America,Mexico,Furniture,Chairs,Consumer,3,49,147.0,112.5,34.5,0.2347
2022-05-29,2022,Q2,5,May,North America,Canada,Clothing,Shirts,Home Office,5,677,3385.0,2178.05,1206.95,0.3566
2023-02-10,2023,Q1,2,February,Europe,Italy,Clothing,Jackets,Consumer,5,469,2345.0,1177.76,1167.24,0.4978
2024-09-04,2024,Q3,9,September,Asia Pacific,China,Clothing,Shirts,Consumer,2,499,998.0,738.47,259.53,0.26
2023-04-01,2023,Q2,4,April,Latin America,Brazil,Electronics,Laptops,Home Office,4,958,3832.0,2626.13,1205.87,0.3147
2024-03-10,2024,Q1,3,March,Europe,Albania,Clothing,Jackets,Consumer,5,476,2380.0,1711.5,668.5,0.2809
2024-10-09,2024,Q4,10,October,Europe,Germany,Clothing,Shoes,Home Office,3,853,2559.0,1971.26,587.74,0.2297
2024-02-23,2024,Q1,2,February,Europe,France,Furniture,Desks,Consumer,5,743,3715.0,2176.49,1538.51,0.4141
2023-04-05,2023,Q2,4,April,Asia Pacific,Australia,Clothing,Jackets,Home Office,2,46,92.0,59.88,32.12,0.3491
2024-01-08,2024,Q1,1,January,Asia Pacific,Australia,Clothing,Jackets,Corporate,3,375,1125.0,765.84,359.16,0.3193
2023-05-24,2023,Q2,5,May,Asia Pacific,China,Clothing,Shoes,Home Office,1,636,636.0,383.9,252.1,0.3964
2023-04-26,2023,Q2,4,April,North America,USA,Office Supplies,Paper,Home Office,2,641,1282.0,966.4,315.6,0.2462
2022-04-24,2022,Q2,4,April,Latin America,Brazil,Clothing,Jackets,Home Office,2,38,76.0,53.9,22.1,0.2907
2024-01-19,2024,Q1,1,January,North America,USA,Electronics,Laptops,Consumer,1,547,547.0,393.85,153.15,0.28
2022-12-27,2022,Q4,12,December,Asia Pacific,Japan,Furniture,Desks,Home Office,5,813,4065.0,3017.86,1047.14,0.2576
2022-12-07,2022,Q4,12,December,Latin America,Brazil,Clothing,Shirts,Home Office,2,289,578.0,333.75,244.25,0.4226
2024-02-09,2024,Q1,2,February,North America,USA,Electronics,Accessories,Consumer,1,578,578.0,418.29,159.71,0.2763
2024-01-31,2024,Q1,1,January,North America,Canada,Furniture,Tables,Corporate,1,165,165.0,120.8,44.2,0.2679
2024-08-26,2024,Q3,8,August,North America,Canada,Furniture,Desks,Home Office,2,687,1374.0,1034.23,339.77,0.2473
2023-03-25,2023,Q1,3,March,Asia Pacific,China,Electronics,Laptops,Consumer,4,898,3592.0,2322.45,1269.55,0.3534
2024-04-14,2024,Q2,4,April,Europe,France,Electronics,Phones,Corporate,2,934,1868.0,1216.55,651.45,0.3487
2022-11-07,2022,Q4,11,November,Latin America,Brazil,Office Supplies,Paper,Home Office,4,561,2244.0,1188.09,1055.91,0.4705
2022-09-19,2022,Q3,9,September,Asia Pacific,Australia,Office Supplies,Pens,Corporate,5,636,3180.0,2402.92,777.08,0.2444
2023-02-10,2023,Q1,2,February,Latin America,Mexico,Clothing,Shirts,Home Office,1,168,168.0,110.89,57.11,0.34
2022-05-23,2022,Q2,5,May,Asia Pacific,Japan,Office Supplies,Binders,Home Office,3,936,2808.0,1904.75,903.25,0.3217
2022-12-08,2022,Q4,12,December,North America,Canada,Electronics,Accessories,Corporate,2,579,1158.0,621.19,536.81,0.4636
2022-09-01,2022,Q3,9,September,North America,USA,Office Supplies,Binders,Corporate,3,202,606.0,412.41,193.59,0.3195
2023-05-05,2023,Q2,5,May,Europe,Germany,Furniture,Desks,Corporate,5,689,3445.0,1765.89,1679.11,0.4874
2022-01-12,2022,Q1,1,January,Europe,Albania,Electronics,Laptops,Home Office,2,61,122.0,94.79,27.21,0.223
2023-07-15,2023,Q3,7,July,Latin America,Brazil,Clothing,Jackets,Home Office,3,184,552.0,419.0,133.0,0.2409
2022-02-11,2022,Q1,2,February,Europe,Albania,Furniture,Tables,Consumer,5,828,4140.0,2311.34,1828.66,0.4417
2023-11-09,2023,Q4,11,November,Europe,France,Furniture,Tables,Consumer,4,705,2820.0,1912.36,907.64,0.3219
2023-08-17,2023,Q3,8,August,Latin America,Mexico,Furniture,Desks,Consumer,5,883,4415.0,3005.77,1409.23,0.3192
2022-05-14,2022,Q2,5,May,Asia Pacific,Australia,Electronics,Laptops,Home Office,2,113,226.0,167.47,58.53,0.259
2024-12-26,2024,Q4,12,December,Europe,Italy,Electronics,Phones,Corporate,2,233,466.0,338.82,127.18,0.2729
2024-10-27,2024,Q4,10,October,Asia Pacific,Australia,Clothing,Shoes,Consumer,2,207,414.0,330.36,83.64,0.202
2024-08-05,2024,Q3,8,August,North America,Canada,Office Supplies,Pens,Home Office,5,107,535.0,323.81,211.19,0.3947
2022-03-14,2022,Q1,3,March,Europe,France,Office Supplies,Paper,Corporate,2,477,954.0,512.67,441.33,0.4626
2023-02-03,2023,Q1,2,February,North America,USA,Office Supplies,Paper,Consumer,5,491,2455.0,1649.86,805.14,0.328
2023-08-01,2023,Q3,8,August,North America,Canada,Office Supplies,Binders,Corporate,1,788,788.0,574.61,213.39,0.2708
2024-05-08,2024,Q2,5,May,Asia Pacific,Australia,Furniture,Tables,Corporate,1,779,779.0,456.29,322.71,0.4143
2022-05-10,2022,Q2,5,May,Latin America,Brazil,Electronics,Laptops,Consumer,1,73,73.0,41.67,31.33,0.4291
2024-07-19,2024,Q3,7,July,Europe,Italy,Office Supplies,Paper,Consumer,3,391,1173.0,868.88,304.12,0.2593
2022-09-23,2022,Q3,9,September,Asia Pacific,China,Furniture,Chairs,Home Office,1,822,822.0,596.87,225.13,0.2739
2024-03-03,2024,Q1,3,March,Latin America,Brazil,Electronics,Phones,Corporate,1,675,675.0,378.69,296.31,0.439
2022-09-10,2022,Q3,9,September,North America,USA,Electronics,Accessories,Consumer,5,536,2680.0,2038.89,641.11,0.2392
2024-04-01,2024,Q2,4,April,Europe,France,Electronics,Accessories,Consumer,5,946,4730.0,2556.18,2173.82,0.4596
2022-06-13,2022,Q2,6,June,North America,USA,Furniture,Tables,Corporate,2,384,768.0,409.17,358.83,0.4672
2022-04-05,2022,Q2,4,April,North America,USA,Office Supplies,Pens,Corporate,2,56,112.0,67.8,44.2,0.3947
2024-04-12,2024,Q2,4,April,Europe,France,Electronics,Accessories,Corporate,2,138,276.0,211.4,64.6,0.234
2022-12-02,2022,Q4,12,December,Latin America,Mexico,Furniture,Tables,Consumer,5,428,2140.0,1516.47,623.53,0.2914
2024-04-01,2024,Q2,4,April,Latin America,Mexico,Electronics,Laptops,Consumer,5,382,1910.0,1181.17,728.83,0.3816
2022-08-26,2022,Q3,8,August,Europe,Germany,Clothing,Shirts,Home Office,1,388,388.0,212.3,175.7,0.4528
2023-01-16,2023,Q1,1,January,Europe,France,Clothing,Shirts,Corporate,4,977,3908.0,2790.48,1117.52,0.286
2024-06-17,2024,Q2,6,June,Asia Pacific,China,Furniture,Tables,Consumer,5,172,860.0,584.58,275.42,0.3203
2023-04-28,2023,Q2,4,April,Asia Pacific,China,Office Supplies,Binders,Consumer,4,342,1368.0,1089.35,278.65,0.2037
2024-06-20,2024,Q2,6,June,North America,Canada,Office Supplies,Pens,Corporate,5,777,3885.0,2834.76,1050.24,0.2703
2024-11-14,2024,Q4,11,November,Europe,Germany,Electronics,Accessories,Consumer,5,313,1565.0,830.45,734.55,0.4694
2023-04-27,2023,Q2,4,April,Latin America,Mexico,Office Supplies,Pens,Corporate,3,499,1497.0,1075.54,421.46,0.2815
2024-07-05,2024,Q3,7,July,North America,USA,Office Supplies,Binders,Consumer,4,963,3852.0,2223.51,1628.49,0.4228
2024-09-20,2024,Q3,9,September,North America,USA,Clothing,Shoes,Corporate,3,743,2229.0,1757.72,471.28,0.2114
2024-08-21,2024,Q3,8,August,North America,Canada,Furniture,Chairs,Corporate,1,497,497.0,251.37,245.63,0.4942
2023-06-21,2023,Q2,6,June,North America,USA,Clothing,Jackets,Consumer,3,467,1401.0,800.68,600.32,0.4285
2024-11-01,2024,Q4,11,November,Latin America,Mexico,Furniture,Chairs,Corporate,3,149,447.0,290.42,156.58,0.3503
2022-05-08,2022,Q2,5,May,North America,USA,Electronics,Laptops,Home Office,1,723,723.0,378.65,344.35,0.4763
2022-04-02,2022,Q2,4,April,Europe,Albania,Clothing,Jackets,Home Office,4,728,2912.0,1756.57,1155.43,0.3968
2023-06-27,2023,Q2,6,June,Asia Pacific,Australia,Furniture,Chairs,Corporate,2,787,1574.0,1021.79,552.21,0.3508
2024-04-25,2024,Q2,4,April,Latin America,Mexico,Office Supplies,Binders,Home Office,5,998,4990.0,3164.06,1825.94,0.3659
2024-09-15,2024,Q3,9,September,Europe,Albania,Furniture,Chairs,Consumer,4,679,2716.0,1733.28,982.72,0.3618
2023-03-23,2023,Q1,3,March,Europe,Germany,Office Supplies,Pens,Consumer,1,361,361.0,275.7,85.3,0.2363
2023-01-25,2023,Q1,1,January,Europe,Italy,Electronics,Phones,Corporate,3,286,858.0,559.06,298.94,0.3484
2023-11-03,2023,Q4,11,November,Asia Pacific,China,Office Supplies,Paper,Consumer,2,906,1812.0,1417.55,394.45,0.2177
2022-02-12,2022,Q1,2,February,Asia Pacific,Japan,Furniture,Tables,Consumer,3,357,1071.0,582.97,488.03,0.4557
2022-09-11,2022,Q3,9,September,Asia Pacific,Australia,Clothing,Jackets,Home Office,5,494,2470.0,1442.67,1027.33,0.4159
2024-12-19,2024,Q4,12,December,Europe,France,Furniture,Chairs,Consumer,1,434,434.0,302.48,131.52,0.303
2023-10-25,2023,Q4,10,October,Asia Pacific,Japan,Clothing,Shoes,Consumer,2,310,620.0,362.66,257.34,0.4151
2023-04-12,2023,Q2,4,April,North America,Canada,Furniture,Desks,Home Office,4,191,764.0,461.6,302.4,0.3958
2022-10-14,2022,Q4,10,October,Asia Pacific,Australia,Furniture,Tables,Corporate,4,458,1832.0,1411.21,420.79,0.2297
2024-10-07,2024,Q4,10,October,Latin America,Mexico,Electronics,Accessories,Corporate,1,320,320.0,211.7,108.3,0.3384
2024-02-17,2024,Q1,2,February,Europe,Germany,Office Supplies,Binders,Home Office,1,168,168.0,100.87,67.13,0.3996
2022-12-11,2022,Q4,12,December,Europe,France,Furniture,Tables,Home Office,3,967,2901.0,2126.47,774.53,0.267
2023-10-04,2023,Q4,10,October,North America,USA,Clothing,Shoes,Consumer,2,679,1358.0,707.79,650.21,0.4788
2023-01-17,2023,Q1,1,January,Asia Pacific,Japan,Office Supplies,Paper,Consumer,5,284,1420.0,950.12,469.88,0.3309
2023-11-21,2023,Q4,11,November,Asia Pacific,Japan,Electronics,Phones,Corporate,1,114,114.0,60.41,53.59,0.4701
2024-12-15,2024,Q4,12,December,Latin America,Brazil,Office Supplies,Binders,Corporate,2,924,1848.0,1022.05,825.95,0.4469
2023-04-02,2023,Q2,4,April,North America,Canada,Furniture,Desks,Home Office,1,717,717.0,371.93,345.07,0.4813
2024-09-09,2024,Q3,9,September,Latin America,Mexico,Clothing,Shoes,Consumer,1,986,986.0,759.72,226.28,0.2295
2022-03-24,2022,Q1,3,March,Latin America,Mexico,Clothing,Shirts,Home Office,4,436,1744.0,897.22,846.78,0.4855
2022-05-29,2022,Q2,5,May,Europe,France,Office Supplies,Pens,Corporate,2,276,552.0,361.52,190.48,0.3451
2022-07-09,2022,Q3,7,July,Europe,Italy,Clothing,Shirts,Corporate,4,742,2968.0,1684.32,1283.68,0.4325
2024-06-01,2024,Q2,6,June,Asia Pacific,Japan,Furniture,Tables,Home Office,4,534,2136.0,1313.8,822.2,0.3849
2022-09-20,2022,Q3,9,September,Asia Pacific,Australia,Clothing,Shirts,Consumer,2,698,1396.0,904.74,491.26,0.3519
2023-02-04,2023,Q1,2,February,Latin America,Mexico,Clothing,Shirts,Consumer,4,927,3708.0,2354.65,1353.35,0.365
2024-02-03,2024,Q1,2,February,Asia Pacific,Japan,Clothing,Shirts,Home Office,3,369,1107.0,801.94,305.06,0.2756
2023-09-01,2023,Q3,9,September,Latin America,Brazil,Furniture,Tables,Corporate,5,931,4655.0,3600.95,1054.05,0.2264
2024-02-24,2024,Q1,2,February,Asia Pacific,China,Electronics,Phones,Home Office,5,224,1120.0,660.89,459.11,0.4099
2022-04-11,2022,Q2,4,April,Asia Pacific,Australia,Clothing,Shoes,Home Office,3,709,2127.0,1079.16,1047.84,0.4926
2024-03-30,2024,Q1,3,March,Europe,Germany,Electronics,Laptops,Consumer,1,363,363.0,278.85,84.15,0.2318
2024-03-30,2024,Q1,3,March,Europe,France,Office Supplies,Paper,Corporate,4,484,1936.0,1536.48,399.52,0.2064
2023-02-24,2023,Q1,2,February,Europe,Italy,Office Supplies,Pens,Corporate,5,558,2790.0,1757.71,1032.29,0.37
2022-05-04,2022,Q2,5,May,Europe,Albania,Furniture,Chairs,Consumer,2,48,96.0,61.13,34.87,0.3633
2023-02-26,2023,Q1,2,February,North America,Canada,Furniture,Chairs,Corporate,1,658,658.0,357.46,300.54,0.4568
2024-12-22,2024,Q4,12,December,Europe,Italy,Furniture,Chairs,Corporate,5,395,1975.0,1269.25,705.75,0.3573
2024-02-07,2024,Q1,2,February,North America,USA,Furniture,Desks,Consumer,4,124,496.0,293.14,202.86,0.409
2023-04-28,2023,Q2,4,April,Europe,Germany,Electronics,Accessories,Corporate,5,353,1765.0,1409.02,355.98,0.2017
2023-06-03,2023,Q2,6,June,Asia Pacific,Japan,Furniture,Tables,Corporate,4,88,352.0,195.52,156.48,0.4445
2022-06-04,2022,Q2,6,June,Latin America,Brazil,Electronics,Accessories,Home Office,1,126,126.0,77.31,48.69,0.3864
2022-04-02,2022,Q2,4,April,Asia Pacific,Japan,Clothing,Jackets,Corporate,3,711,2133.0,1461.0,672.0,0.315
2024-09-08,2024,Q3,9,September,Asia Pacific,Australia,Clothing,Shirts,Home Office,4,121,484.0,292.11,191.89,0.3965
2023-03-31,2023,Q1,3,March,North America,Canada,Office Supplies,Binders,Home Office,4,281,1124.0,721.98,402.02,0.3577
2023-08-21,2023,Q3,8,August,Europe,Italy,Office Supplies,Binders,Home Office,1,683,683.0,540.97,142.03,0.208
2023-05-25,2023,Q2,5,May,Latin America,Brazil,Electronics,Accessories,Consumer,1,571,571.0,372.53,198.47,0.3476
2023-01-21,2023,Q1,1,January,Latin America,Brazil,Furniture,Desks,Consumer,2,308,616.0,476.23,139.77,0.2269
2023-02-09,2023,Q1,2,February,Europe,Germany,Office Supplies,Paper,Corporate,1,156,156.0,80.02,75.98,0.4871
2022-09-03,2022,Q3,9,September,North America,Canada,Electronics,Accessories,Home Office,5,509,2545.0,1363.98,1181.02,0.4641
2024-01-12,2024,Q1,1,January,North America,Canada,Office Supplies,Pens,Corporate,4,708,2832.0,2218.46,613.54,0.2166
2023-10-23,2023,Q4,10,October,North America,Canada,Furniture,Tables,Corporate,3,86,258.0,138.96,119.04,0.4614
2023-10-12,2023,Q4,10,October,Latin America,Mexico,Electronics,Accessories,Corporate,1,170,170.0,122.56,47.44,0.279
2024-06-19,2024,Q2,6,June,North America,USA,Office Supplies,Paper,Corporate,4,1000,4000.0,2535.2,1464.8,0.3662
2022-03-06,2022,Q1,3,March,North America,USA,Furniture,Tables,Corporate,3,297,891.0,554.22,336.78,0.378
2024-11-02,2024,Q4,11,November,Latin America,Brazil,Electronics,Laptops,Home Office,2,859,1718.0,1198.76,519.24,0.3022
2022-08-01,2022,Q3,8,August,Latin America,Brazil,Electronics,Accessories,Home Office,5,231,1155.0,829.61,325.39,0.2817
2022-08-30,2022,Q3,8,August,Asia Pacific,Japan,Electronics,Phones,Home Office,2,865,1730.0,1348.69,381.31,0.2204
2023-05-08,2023,Q2,5,May,Latin America,Brazil,Clothing,Shoes,Home Office,1,369,369.0,212.94,156.06,0.4229
